clade_name	clade_taxid	SX9	SX99	SX98	SX97	SX96	SX95	SX94	SX93	SX92	SX91	SX90	SX8	SX89	SX88	SX87	SX86	SX85	SX84	SX83	SX82	SX81	SX80	SX7	SX79	SX78	SX77	SX76	SX75	SX74	SX73	SX71	SX70	SX6	SX69	SX68	SX67	SX66	SX65	SX64	SX63	SX62	SX61	SX60	SX5	SX59	SX58	SX57	SX56	SX55	SX54	SX53	SX52	SX51	SX50	SX4	SX49	SX48	SX47	SX46	SX45	SX44	SX43	SX42	SX41	SX40	SX3	SX39	SX38	SX37	SX36	SX35	SX34	SX33	SX32	SX31	SX30	SX2	SX29	SX28	SX27	SX26	SX25	SX24	SX23	SX22	SX21	SX20	SX1	SX19	SX18	SX17	SX16	SX15	SX14	SX142	SX141	SX140	SX13	SX139	SX138	SX137	SX136	SX135	SX134	SX12	SX10	SX105	SX104	SX103	SX102	SX101	SX100	MH133	MH132	MH131	MH130	MH129	MH128	MH127	MH126	MH125	MH124	MH123	MH122	MH121	MH120	MH119	MH118	MH117	MH116	MH115	MH114	MH113	MH112	MH111	MH110	MH109	MH108	MH107	MH106
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4194	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	3580.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390.0	0	0	0	0	0	0	0	0	0	0	229.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1115.0	0	0	0	1030.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4200	2|1239|186801|186802|541000|7415705|1898205|	6552.0	0	0	0	0	0	0	0	0	0	0	1968.0	0	1191.0	13646.0	0	0	0	3403.0	0	0	381165.0	0	75514.0	0	0	0	2875.0	209956.0	0	804.0	152.0	0	8073.0	0	0	0	0	0	25066.0	4037.0	32974.0	0	0	71571.0	423.0	0	6678.0	0	0	0	0	0	0	8424.0	742.0	0	2451.0	0	7827.0	0	0	0	63174.0	0	6297.0	0	12869.0	15659.0	0	530.0	75161.0	0	0	0	0	6349.0	0	16577.0	2925.0	0	0	0	0	9582.0	0	106147.0	16839.0	0	0	0	5735.0	0	0	0	0	0	50861.0	0	0	20836.0	0	0	0	2709.0	0	0	778.0	41568.0	0	38155.0	0	0	0	0	0	8606.0	8113.0	0	0	11392.0	0	0	0	0	0	0	0	1371.0	0	0	0	5285.0	5634.0	13562.0	11678.0	0	0	0	371.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4241	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	681.0	0	0	0	0	0	0	0	927.0	0	0	0	0	397.0	751.0	0	0	0	0	0	0	0	0	0	0	0	0	0	881.0	0	0	0	0	0	0	22856.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10372.0	0	0	0	0	0	0	0	0	0	3774.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3122.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4246	2|1239|186801|186802|541000|7415705|1898205|	101320.0	2202.0	18841.0	7514.0	0	0	0	0	1645.0	0	0	23729.0	101605.0	562.0	153558.0	0	0	2537.0	0	6572.0	0	45660.0	4690.0	114012.0	80286.0	1191.0	0	20494.0	0	8683.0	0	38365.0	4842.0	36927.0	0	0	5237.0	0	35387.0	772.0	20938.0	0	0	0	176687.0	4914.0	0	44703.0	0	0	1375.0	0	0	39.0	7298.0	11847.0	3923.0	0	0	20982.0	2465.0	20469.0	680.0	75.0	0	198140.0	3701.0	15039.0	18929.0	0	21818.0	31072.0	6158.0	0	0	674.0	59.0	54585.0	59185.0	1354.0	0	0	215.0	0	663.0	0	0	38193.0	0	0	0	108433.0	0	0	0	0	0	17685.0	0	0	48304.0	0	0	0	2552.0	3518.0	0	5453.0	597.0	294.0	21153.0	21845.0	0	0	1739.0	0	41999.0	26834.0	0	10550.0	97535.0	0	0	0	0	0	12859.0	0	8455.0	0	230.0	448.0	231152.0	2712.0	0	162189.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4247	2|1239|186801|186802|541000|7415705|1898205|	662.0	0	0	11746.0	0	36828.0	1441.0	43384.0	0	21993.0	360.0	52.0	6559.0	0	0	22743.0	0	12545.0	19932.0	0	37601.0	20226.0	0	1316.0	6376.0	0	0	1856.0	0	0	0	0	0	6727.0	151.0	0	10717.0	0	3872.0	234.0	2458.0	0	0	0	0	0	0	0	0	0	0	4587.0	0	0	3571.0	3285.0	0	0	0	26748.0	0	0	0	0	0	0	6578.0	0	0	14613.0	353.0	519.0	0	0	0	0	834.0	5156.0	0	0	0	0	8876.0	945.0	0	0	0	4603.0	0	59189.0	0	487.0	0	0	13891.0	0	0	23404.0	0	0	0	0	0	0	0	3761.0	0	0	0	0	2586.0	307.0	51.0	0	0	0	0	2263.0	0	0	1122.0	0	0	0	0	1167.0	0	16819.0	0	0	13870.0	0	0	398.0	0	0	0	0	3811.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4249	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	2778.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15464.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448.0	0	0	0	171.0	0	184.0	0	0	0	0	0	0	0	0	0	0	1363.0	0	0	0	774.0	0	0	0	2540.0	0	0	0	0	0	0	2150.0	0	0	1425.0	0	275.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543.0	0	0	0	0	2540.0	2117.0	0	0	13270.0	0	940.0	0	0	0	0	0	0	0	1814.0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB42516	2|1239|186801|186802|541000|7415705|1898205|	13444.0	0	0	0	11126.0	0	0	0	0	0	0	0	0	0	0	0	0	39037.0	0	0	0	2769.0	23453.0	0	1115.0	0	0	0	0	2367.0	0	0	0	0	0	0	12887.0	0	0	0	0	0	0	0	0	8652.0	0	0	8945.0	0	0	0	0	0	0	0	0	5221.0	0	6957.0	0	4045.0	0	0	0	1319.0	0	293.0	0	0	1873.0	1797.0	2011.0	0	0	0	0	0	2384.0	0	0	0	0	426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4786.0	0	0	0	0	0	0	348.0	0	0	0	0	0	0	650.0	1671.0	0	0	0	0	0	0	0	338.0	0	0	0	8016.0	0	1364.0	0	0	319.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4263	2|1239|186801|186802|541000|7415705|1898205|	0	7048.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6059.0	0	9228.0	0	0	0	0	0	0	743.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649.0	0	0	0	0	0	0	519.0	0	0	0	0	0	0	0	0	5157.0	0	29271.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1777.0	0	0	0	0	0	0	2560.0	0	0	0	89.0	6342.0	0	253.0	0	0	0	384.0	421.0	0	0	3688.0	1470.0	0	0	0	0	0	0	0	0	346.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4300	2|1239|186801|186802|541000|7415705|1898205|	0	3516.0	0	0	37.0	0	0	681.0	147.0	0	0	0	0	0	0	0	18.0	0	0	0	214.0	0	0	0	0	0	6156.0	0	0	546.0	0	0	0	0	0	0	0	6300.0	0	0	0	57.0	0	0	0	0	0	0	0	0	1627.0	339.0	0	0	0	0	0	0	13795.0	0	0	0	0	0	0	0	435.0	0	0	0	1911.0	36.0	0	905.0	0	0	0	0	0	0	0	0	13166.0	0	12963.0	391.0	0	0	0	302.0	16254.0	0	0	16398.0	2657.0	238.0	2629.0	0	5629.0	0	0	2915.0	0	0	0	0	0	0	554.0	0	0	0	185.0	109.0	0	0	0	0	0	0	0	0	8434.0	4701.0	0	111.0	0	4836.0	0	0	0	0	0	0	391.0	0	0	0	0	1944.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43319	2|1239|186801|186802|541000|7415705|1898205|	4292.0	2706.0	645.0	5488.0	3712.0	9.0	3172.0	3579.0	9193.0	4884.0	6823.0	37.0	10875.0	1841.0	10858.0	4125.0	0	9241.0	7243.0	4629.0	1532.0	11057.0	4594.0	5568.0	3158.0	1190.0	4730.0	2420.0	17236.0	2831.0	2508.0	8020.0	5669.0	5907.0	3327.0	243.0	2012.0	2530.0	7238.0	7968.0	3377.0	82.0	2188.0	12320.0	7935.0	11738.0	2130.0	6816.0	3152.0	4275.0	320.0	5034.0	5148.0	15743.0	2292.0	4459.0	1944.0	8431.0	354.0	4594.0	5216.0	6354.0	5078.0	3919.0	1788.0	11437.0	4180.0	1422.0	1001.0	3675.0	5508.0	2505.0	128.0	91.0	508.0	1075.0	523.0	1056.0	3334.0	640.0	0	0	374.0	1695.0	722.0	112.0	20289.0	3307.0	0	4876.0	944.0	4014.0	0	2127.0	12685.0	1982.0	14819.0	1333.0	537.0	1456.0	6806.0	0	148.0	0	4957.0	7934.0	0	5487.0	2821.0	386.0	14588.0	3689.0	1491.0	4365.0	919.0	0	8840.0	7220.0	12667.0	377.0	3853.0	0	0	565.0	5182.0	11641.0	7051.0	874.0	2304.0	0	1779.0	4645.0	2498.0	17841.0	1217.0	6675.0	2266.0	1339.0	1039.0	15865.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4393	2|1239|186801|186802|541000|7415705|1898205|	0	107.0	0	0	172282.0	0	10004.0	6868.0	0	37091.0	89.0	0	0	0	0	3482.0	0	37167.0	1516.0	0	12192.0	0	1407.0	14182.0	729.0	0	0	0	0	445.0	5693.0	0	0	5997.0	0	0	0	0	341975.0	1047.0	0	0	3896.0	96112.0	8346.0	2444.0	0	0	34841.0	0	10071.0	1683.0	0	11366.0	0	3410.0	0	0	0	9868.0	202.0	0	78119.0	0	2459.0	187802.0	0	246.0	706.0	2610.0	9007.0	2154.0	0	2944.0	415.0	4470.0	18334.0	0	0	0	0	0	0	363.0	0	4848.0	0	0	0	0	0	2364.0	0	12048.0	0	0	0	0	0	14269.0	0	0	0	0	0	1947.0	0	57693.0	0	153.0	0	0	0	3216.0	0	0	0	0	0	0	0	1701.0	0	0	2121.0	576094.0	55598.0	0	6564.0	0	0	4631.0	452.0	0	6673.0	0	0	0	0	2028.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4419	2|1239|186801|186802|541000|7415705|1898205|	0	377.0	0	0	0	0	0	0	0	0	0	491.0	0	0	0	0	0	0	0	0	0	0	0	5148.0	0	0	7582.0	3051.0	73.0	250.0	0	0	0	0	0	0	1991.0	996.0	0	0	892.0	0	377.0	0	0	0	13614.0	3686.0	0	0	185.0	4944.0	0	0	0	0	1214.0	0	16528.0	0	0	0	0	1795.0	0	0	7479.0	125.0	709.0	0	4235.0	4256.0	1630.0	3585.0	72729.0	0	170.0	0	0	1117.0	0	0	6278.0	0	5106.0	1110.0	0	86.0	0	10304.0	0	0	0	204.0	615.0	6174.0	493.0	0	0	3107.0	0	4864.0	0	1115.0	0	0	0	0	602.0	0	0	0	5681.0	0	4148.0	729.0	2404.0	0	0	0	360.0	0	0	765.0	0	0	0	8426.0	644.0	0	0	0	0	0	0	667.0	0	2430.0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB47456	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9275.0	5082.0	0	0	0	0	0	0	0	5523.0	0	0	0	0	0	0	0	0	157.0	0	0	0	3727.0	0	1086.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3172.0	0	5095.0	0	0	0	0	0	0	0	0	0	0	1497.0	0	0	0	0	0	0	0	0	10784.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB47497	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	10558.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5442.0	0	0	0	0	0	0	0	0	0	0	0	0	1056.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42029.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB53790	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17930.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB14835	2|1239|186801|186802|541000|7415705|	284.0	0	0	0	6388.0	12174.0	0	0	0	0	0	0	0	0	0	0	0	7507.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4146.0	261.0	0	0	725.0	1168.0	0	0	0	0	0	256.0	0	3709.0	0	0	0	0	66.0	0	2603.0	0	0	0	0	0	358.0	0	0	0	0	0	1187.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB14835|t__SGB14835	2|1239|186801|186802|541000|7415705||	284.0	0	0	0	6388.0	12174.0	0	0	0	0	0	0	0	0	0	0	0	7507.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4146.0	261.0	0	0	725.0	1168.0	0	0	0	0	0	256.0	0	3709.0	0	0	0	0	66.0	0	2603.0	0	0	0	0	0	358.0	0	0	0	0	0	1187.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15233	2|1239|186801|186802|541000|7415705|	2587.0	2939.0	11636.0	31220.0	21837.0	1646.0	163532.0	24734.0	376296.0	95019.0	0	12985.0	11234.0	9856.0	30753.0	39079.0	3899.0	2674.0	38761.0	602.0	83302.0	91705.0	49198.0	19950.0	199031.0	0	3881.0	4777.0	7240.0	1049.0	0	0	9423.0	132408.0	7670.0	0	15224.0	0	36240.0	14254.0	34643.0	1358.0	82098.0	28346.0	22632.0	5563.0	1023.0	6524.0	111703.0	84602.0	4276.0	100332.0	97591.0	165663.0	65439.0	65144.0	319787.0	37692.0	4869.0	49962.0	163250.0	89971.0	11928.0	2175.0	33141.0	21935.0	2506.0	11481.0	12523.0	2136.0	139040.0	3089.0	428.0	0	0	0	81011.0	11465.0	8691.0	0	0	0	27533.0	6796.0	0	1619.0	39554.0	15549.0	0	1770.0	71.0	17514.0	0	17143.0	154153.0	0	6104.0	0	0	2106.0	217546.0	0	78226.0	5406.0	2798.0	153412.0	0	96497.0	13059.0	0	17724.0	33378.0	4845.0	150195.0	35172.0	38398.0	19045.0	7141.0	176974.0	25835.0	11731.0	0	0	324.0	221799.0	20037.0	71583.0	872.0	86567.0	0	8350.0	51477.0	5528.0	23933.0	25764.0	66334.0	23053.0	2671.0	2991.0	153791.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15233|t__SGB15233	2|1239|186801|186802|541000|7415705||	2587.0	2939.0	11636.0	31220.0	21837.0	1646.0	163532.0	24734.0	376296.0	95019.0	0	12985.0	11234.0	9856.0	30753.0	39079.0	3899.0	2674.0	38761.0	602.0	83302.0	91705.0	49198.0	19950.0	199031.0	0	3881.0	4777.0	7240.0	1049.0	0	0	9423.0	132408.0	7670.0	0	15224.0	0	36240.0	14254.0	34643.0	1358.0	82098.0	28346.0	22632.0	5563.0	1023.0	6524.0	111703.0	84602.0	4276.0	100332.0	97591.0	165663.0	65439.0	65144.0	319787.0	37692.0	4869.0	49962.0	163250.0	89971.0	11928.0	2175.0	33141.0	21935.0	2506.0	11481.0	12523.0	2136.0	139040.0	3089.0	428.0	0	0	0	81011.0	11465.0	8691.0	0	0	0	27533.0	6796.0	0	1619.0	39554.0	15549.0	0	1770.0	71.0	17514.0	0	17143.0	154153.0	0	6104.0	0	0	2106.0	217546.0	0	78226.0	5406.0	2798.0	153412.0	0	96497.0	13059.0	0	17724.0	33378.0	4845.0	150195.0	35172.0	38398.0	19045.0	7141.0	176974.0	25835.0	11731.0	0	0	324.0	221799.0	20037.0	71583.0	872.0	86567.0	0	8350.0	51477.0	5528.0	23933.0	25764.0	66334.0	23053.0	2671.0	2991.0	153791.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15234	2|1239|186801|186802|541000|7415705|	91351.0	6891.0	24329.0	185474.0	22707.0	0	17604.0	82184.0	78560.0	176154.0	1433.0	12796.0	157483.0	26565.0	33190.0	110299.0	18346.0	15515.0	10968.0	0	148217.0	89198.0	35661.0	22415.0	148751.0	6357.0	7745.0	33924.0	36129.0	403.0	0	10620.0	45520.0	128494.0	42049.0	0	10542.0	25986.0	7086.0	203807.0	40605.0	883.0	32337.0	14863.0	32660.0	183973.0	25082.0	12147.0	62468.0	138920.0	6102.0	63711.0	24450.0	120307.0	32738.0	229022.0	314347.0	203642.0	7630.0	29428.0	44616.0	13280.0	47186.0	14493.0	376375.0	72232.0	10585.0	24617.0	2976.0	4286.0	90828.0	35088.0	19736.0	0	0	0	40653.0	80619.0	57886.0	0	0	0	19840.0	0	2666.0	16671.0	6035.0	13033.0	0	23030.0	0	9656.0	0	12821.0	227310.0	10218.0	16263.0	0	15518.0	0	147506.0	0	103461.0	6041.0	6380.0	158878.0	0	23688.0	20665.0	3009.0	127338.0	33079.0	49285.0	68014.0	62541.0	41785.0	12333.0	4326.0	158822.0	15492.0	19173.0	0	0	2901.0	56456.0	17884.0	42543.0	6441.0	15354.0	4668.0	65508.0	30357.0	1008.0	21415.0	0	212741.0	1712.0	22875.0	0	55252.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15234|t__SGB15234	2|1239|186801|186802|541000|7415705||	91351.0	6891.0	24329.0	185474.0	22707.0	0	17604.0	82184.0	78560.0	176154.0	1433.0	12796.0	157483.0	26565.0	33190.0	110299.0	18346.0	15515.0	10968.0	0	148217.0	89198.0	35661.0	22415.0	148751.0	6357.0	7745.0	33924.0	36129.0	403.0	0	10620.0	45520.0	128494.0	42049.0	0	10542.0	25986.0	7086.0	203807.0	40605.0	883.0	32337.0	14863.0	32660.0	183973.0	25082.0	12147.0	62468.0	138920.0	6102.0	63711.0	24450.0	120307.0	32738.0	229022.0	314347.0	203642.0	7630.0	29428.0	44616.0	13280.0	47186.0	14493.0	376375.0	72232.0	10585.0	24617.0	2976.0	4286.0	90828.0	35088.0	19736.0	0	0	0	40653.0	80619.0	57886.0	0	0	0	19840.0	0	2666.0	16671.0	6035.0	13033.0	0	23030.0	0	9656.0	0	12821.0	227310.0	10218.0	16263.0	0	15518.0	0	147506.0	0	103461.0	6041.0	6380.0	158878.0	0	23688.0	20665.0	3009.0	127338.0	33079.0	49285.0	68014.0	62541.0	41785.0	12333.0	4326.0	158822.0	15492.0	19173.0	0	0	2901.0	56456.0	17884.0	42543.0	6441.0	15354.0	4668.0	65508.0	30357.0	1008.0	21415.0	0	212741.0	1712.0	22875.0	0	55252.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15236	2|1239|186801|186802|541000|7415705|	76353.0	35992.0	106523.0	115464.0	525973.0	13131.0	310108.0	28595.0	383989.0	91437.0	111410.0	78045.0	319307.0	60689.0	136841.0	183741.0	33408.0	653884.0	39244.0	179518.0	208830.0	277446.0	384509.0	243420.0	186411.0	77812.0	10247.0	82384.0	82095.0	94962.0	14837.0	110862.0	120931.0	365971.0	119145.0	10567.0	113650.0	55597.0	90768.0	179909.0	128135.0	67247.0	99705.0	89184.0	435737.0	226286.0	260727.0	246260.0	177216.0	156695.0	34161.0	249521.0	71568.0	341854.0	241993.0	252412.0	366153.0	127373.0	12359.0	168151.0	136317.0	276547.0	161472.0	157590.0	287514.0	257013.0	22925.0	152246.0	34608.0	39518.0	159644.0	100247.0	118962.0	7885.0	80478.0	0	132313.0	26283.0	183581.0	1922.0	0	0	58483.0	9297.0	10014.0	5766.0	227013.0	85675.0	3703.0	71916.0	1614.0	183661.0	0	44452.0	456375.0	202133.0	180051.0	30259.0	5285.0	29838.0	265578.0	0	317233.0	23619.0	30750.0	356868.0	0	60205.0	122578.0	33662.0	213138.0	120131.0	7525.0	254626.0	122505.0	171510.0	368282.0	212552.0	116154.0	112907.0	104500.0	0	0	3663.0	433941.0	151687.0	333703.0	0	173874.0	17164.0	162931.0	98863.0	929196.0	297665.0	35853.0	359575.0	70156.0	2565.0	10878.0	83985.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15236|t__SGB15236	2|1239|186801|186802|541000|7415705||	76353.0	35992.0	106523.0	115464.0	525973.0	13131.0	310108.0	28595.0	383989.0	91437.0	111410.0	78045.0	319307.0	60689.0	136841.0	183741.0	33408.0	653884.0	39244.0	179518.0	208830.0	277446.0	384509.0	243420.0	186411.0	77812.0	10247.0	82384.0	82095.0	94962.0	14837.0	110862.0	120931.0	365971.0	119145.0	10567.0	113650.0	55597.0	90768.0	179909.0	128135.0	67247.0	99705.0	89184.0	435737.0	226286.0	260727.0	246260.0	177216.0	156695.0	34161.0	249521.0	71568.0	341854.0	241993.0	252412.0	366153.0	127373.0	12359.0	168151.0	136317.0	276547.0	161472.0	157590.0	287514.0	257013.0	22925.0	152246.0	34608.0	39518.0	159644.0	100247.0	118962.0	7885.0	80478.0	0	132313.0	26283.0	183581.0	1922.0	0	0	58483.0	9297.0	10014.0	5766.0	227013.0	85675.0	3703.0	71916.0	1614.0	183661.0	0	44452.0	456375.0	202133.0	180051.0	30259.0	5285.0	29838.0	265578.0	0	317233.0	23619.0	30750.0	356868.0	0	60205.0	122578.0	33662.0	213138.0	120131.0	7525.0	254626.0	122505.0	171510.0	368282.0	212552.0	116154.0	112907.0	104500.0	0	0	3663.0	433941.0	151687.0	333703.0	0	173874.0	17164.0	162931.0	98863.0	929196.0	297665.0	35853.0	359575.0	70156.0	2565.0	10878.0	83985.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15251	2|1239|186801|186802|541000|7415705|	46895.0	0	10406.0	2178.0	8085.0	0	272.0	0	558.0	27004.0	0	211975.0	32032.0	9648.0	6172.0	173551.0	0	45069.0	29432.0	0	0	183795.0	10027.0	60115.0	67487.0	0	0	71823.0	7966.0	209786.0	135.0	49300.0	333676.0	49079.0	128243.0	0	61221.0	0	742.0	15343.0	56902.0	832.0	17909.0	0	57475.0	109662.0	176.0	227396.0	35228.0	67119.0	0	60037.0	3556.0	438649.0	52489.0	89184.0	109139.0	0	0	225427.0	3506.0	182975.0	1981.0	66898.0	0	62089.0	2125.0	19709.0	3363.0	1407.0	1529.0	44491.0	13605.0	0	0	0	2604.0	0	14796.0	0	0	0	0	1507.0	0	0	0	14476.0	0	0	0	332022.0	0	0	0	36784.0	0	0	689.0	368.0	51049.0	0	0	0	438813.0	23379.0	0	5633.0	57674.0	302.0	15970.0	23500.0	0	7470.0	0	18267.0	60620.0	15223.0	13019.0	34374.0	10129.0	0	0	1211.0	200082.0	2006.0	16343.0	0	69.0	0	13076.0	220226.0	42182.0	148240.0	0	14566.0	0	0	0	36658.0
